Name,Year,10 Kilometres Road,"10,000 Metres",1500 Metres,5000 Metres,Half Marathon,Marathon
Muthoni MUIRU,2020,,0 days 00:28:06.210000,,0 days 00:13:26.700000,,
Muthoni MUIRU,2021,,0 days 00:27:51.430000,,0 days 00:13:19.470000,,
Muthoni MUIRU,2022,,0 days 00:28:20.520000,,0 days 00:13:28.680000,,
Muthoni MUIRU,2023,,0 days 00:27:34.210000,,0 days 00:13:18.190000,0 days 01:00:34,
Márk VÖRÖS,2014,,,0 days 00:04:14.830000,,,
Márk VÖRÖS,2015,,,0 days 00:03:58.240000,0 days 00:15:44.060000,,
Márk VÖRÖS,2016,,,0 days 00:03:53.540000,,,
Márk VÖRÖS,2017,,,0 days 00:03:56.610000,,,
Márk VÖRÖS,2018,,,0 days 00:03:49.390000,,,
Márk VÖRÖS,2019,,,0 days 00:03:45.170000,,,
Márk VÖRÖS,2020,,,0 days 00:03:44.730000,0 days 00:15:48.940000,,
Márk VÖRÖS,2021,,0 days 00:29:54.550000,0 days 00:03:42.520000,0 days 00:14:21.860000,,
Márk VÖRÖS,2022,,,0 days 00:03:46.250000,0 days 00:14:26.010000,,
Márk VÖRÖS,2023,,0 days 00:30:09.650000,0 days 00:03:40.140000,0 days 00:14:05.850000,,
Márk VÖRÖS,2024,,,0 days 00:03:51.340000,,,
Nagiya MORI,2018,,,0 days 00:03:58.690000,,,
Nagiya MORI,2019,,0 days 00:29:25.160000,,0 days 00:14:13.880000,0 days 01:04:54,
Nagiya MORI,2020,,,,0 days 00:13:56.740000,0 days 01:02:08,
Nagiya MORI,2021,,0 days 00:28:58.590000,,0 days 00:14:09.340000,0 days 01:04:26,
Nagiya MORI,2022,,0 days 00:28:34.390000,,0 days 00:13:50.740000,,
Nagiya MORI,2023,,0 days 00:28:15.170000,,0 days 00:13:28.350000,,
Nagiya MORI,2024,,,,0 days 00:13:27.740000,,
Nanami ARAI,2014,,,,,0 days 01:05:12,
Nanami ARAI,2015,,,0 days 00:03:43.470000,0 days 00:13:50.520000,0 days 01:04:36,
Nanami ARAI,2016,,,0 days 00:03:47.530000,0 days 00:14:10.640000,,
Nanami ARAI,2017,,0 days 00:29:26.430000,0 days 00:03:42.700000,0 days 00:13:49.850000,,
Nanami ARAI,2018,,0 days 00:28:49.660000,0 days 00:03:42.810000,0 days 00:13:49.590000,,
Nanami ARAI,2019,,,0 days 00:03:38.180000,,,
Nanami ARAI,2020,,,0 days 00:03:39.510000,0 days 00:13:58.930000,,
Nanami ARAI,2021,,,0 days 00:03:37.050000,,,
Nanami ARAI,2022,,,0 days 00:03:36.630000,0 days 00:13:37.600000,,
Nanami ARAI,2023,,,0 days 00:03:40.240000,,,
Nanami ARAI,2024,,,0 days 00:03:40.640000,,,
Naoki KOYAMA,2016,,0 days 00:29:09.160000,,0 days 00:13:55.070000,0 days 01:03:54,
Naoki KOYAMA,2017,,0 days 00:28:51.770000,,0 days 00:13:56.620000,,
Naoki KOYAMA,2018,,0 days 00:29:24.010000,,0 days 00:14:00.620000,0 days 01:04:57,
Naoki KOYAMA,2019,,,,0 days 00:13:48.960000,,
Naoki KOYAMA,2020,,0 days 00:28:55.700000,,0 days 00:13:38.810000,0 days 01:01:08,
Naoki KOYAMA,2021,,0 days 00:27:55.160000,,0 days 00:13:38.940000,0 days 01:02:12,
Naoki KOYAMA,2022,,,,,0 days 01:02:07,0 days 02:08:59
Naoki KOYAMA,2023,,0 days 00:28:33.380000,,,,0 days 02:07:40
Naoki KOYAMA,2024,,,,,,0 days 02:06:33
Naoki OTA,2019,,0 days 00:29:21.830000,,,0 days 01:05:24,
Naoki OTA,2020,,0 days 00:27:55.590000,,0 days 00:13:56.480000,,
Naoki OTA,2021,,0 days 00:28:47.390000,,0 days 00:13:57.140000,,
Naoki OTA,2022,,0 days 00:28:06.120000,,0 days 00:13:46.350000,,
Naoki OTA,2023,,0 days 00:27:52.100000,,0 days 00:13:33.340000,,
Naoki SAITA,2013,,,,,0 days 01:06:06,
Naoki SAITA,2015,,0 days 00:29:19.700000,,0 days 00:14:08.700000,,
Naoki SAITA,2017,,0 days 00:29:08.290000,,,,
Naoki SAITA,2018,,0 days 00:29:48.830000,,,0 days 01:04:28,
Naoki SAITA,2019,,0 days 00:29:59.720000,,,0 days 01:02:25,
Naoki SAITA,2020,,0 days 00:29:01.380000,,0 days 00:14:18.940000,,
Naoki SAITA,2021,,0 days 00:29:20.900000,,0 days 00:14:49.990000,0 days 01:04:18,
Naoki SAITA,2022,,0 days 00:30:32.320000,,,0 days 01:04:10,0 days 02:17:36
Naoki SAITA,2023,,0 days 00:30:19.700000,,,0 days 01:03:28,0 days 02:12:07
Naoki SAITA,2024,,,,,0 days 01:02:52,0 days 02:18:52
Naoto HASHIMOTO,2019,,,,0 days 00:14:24.700000,,
Naoto HASHIMOTO,2020,,0 days 00:29:10.200000,,,,
Naoto HASHIMOTO,2021,,0 days 00:28:54.130000,,0 days 00:13:52.580000,,
Naoto HASHIMOTO,2022,,0 days 00:28:33.220000,,0 days 00:14:14.380000,,
Naoto HASHIMOTO,2023,,0 days 00:28:24.190000,,0 days 00:13:54.200000,0 days 01:02:45,
Naoto HASHIMOTO,2024,,0 days 00:29:57.560000,,0 days 00:14:10.580000,,0 days 02:23:18
Naoya SAKUDA,2015,,,,,0 days 01:04:10,
Naoya SAKUDA,2016,0 days 00:29:57,,,0 days 00:14:06.760000,0 days 01:06:11,
Naoya SAKUDA,2018,,0 days 00:29:06.480000,,0 days 00:14:43.800000,0 days 01:07:10,0 days 02:25:50
Naoya SAKUDA,2019,,0 days 00:28:28.920000,,0 days 00:14:02.300000,0 days 01:03:48,0 days 02:11:21
Naoya SAKUDA,2020,,0 days 00:28:44.990000,,0 days 00:13:56.290000,,0 days 02:08:21
Naoya SAKUDA,2021,,0 days 00:29:04.790000,,,,
Naoya SAKUDA,2022,,,,,0 days 01:02:22,0 days 02:10:43
Naoya SAKUDA,2023,,,,,,0 days 02:09:06
Narve Gilje NORDÅS,2015,,,,0 days 00:15:30.490000,,
Narve Gilje NORDÅS,2017,,0 days 00:31:36.300000,,0 days 00:14:23.580000,0 days 01:08:14,
Narve Gilje NORDÅS,2018,,0 days 00:30:22.760000,,,0 days 01:09:23,
Narve Gilje NORDÅS,2019,0 days 00:29:49,0 days 00:28:51.150000,0 days 00:03:49.640000,0 days 00:14:08.690000,0 days 01:04:57,
Narve Gilje NORDÅS,2020,0 days 00:28:28,0 days 00:28:20.550000,0 days 00:03:39.150000,0 days 00:13:33.390000,,
Narve Gilje NORDÅS,2021,0 days 00:28:55,0 days 00:28:47.190000,,0 days 00:13:16.670000,,
Narve Gilje NORDÅS,2022,0 days 00:28:18,0 days 00:28:04.420000,0 days 00:03:36.230000,0 days 00:13:15.820000,,
Narve Gilje NORDÅS,2023,,,0 days 00:03:29.470000,0 days 00:13:05.380000,,
Narve Gilje NORDÅS,2024,,,0 days 00:03:33.870000,,,
Nassim HASSAOUS,2015,,0 days 00:30:08.500000,0 days 00:03:55.860000,,,
Nassim HASSAOUS,2016,,,0 days 00:03:54.950000,0 days 00:14:38.210000,,
Nassim HASSAOUS,2018,,0 days 00:29:05.260000,0 days 00:03:41.630000,0 days 00:13:42.180000,,
Nassim HASSAOUS,2019,0 days 00:30:13,0 days 00:28:46.720000,0 days 00:03:38.430000,,,
Nassim HASSAOUS,2020,0 days 00:29:22,,0 days 00:03:36.950000,0 days 00:14:07.470000,,
Nassim HASSAOUS,2021,0 days 00:29:13,,0 days 00:03:37.540000,,,
Nassim HASSAOUS,2022,,,0 days 00:03:40.130000,0 days 00:14:03.970000,,
Nassim HASSAOUS,2023,0 days 00:28:44,,0 days 00:03:40.540000,0 days 00:13:26.890000,,
Nassim HASSAOUS,2024,,0 days 00:28:27.780000,,,,
Nathan GREEN,2022,,,0 days 00:03:37.460000,,,
Nathan GREEN,2023,,,0 days 00:03:36.290000,,,
Nathan GREEN,2024,,,0 days 00:03:34.790000,,,
Nathan MOUNTAIN,2021,,,,0 days 00:14:42.730000,,
Nathan MOUNTAIN,2022,,,0 days 00:03:40.990000,,,
Nathan MOUNTAIN,2023,,,0 days 00:03:39.680000,0 days 00:13:48.250000,,
Nathan MOUNTAIN,2024,,,0 days 00:03:42.470000,0 days 00:13:32.650000,,
Nehemiah KIPYEGON,2021,,0 days 00:30:12.060000,,,,
Nehemiah KIPYEGON,2022,,,,0 days 00:14:19.250000,,
Nehemiah KIPYEGON,2023,0 days 00:29:15,,,,0 days 01:00:37,
Neil GOURLEY,2012,,,0 days 00:03:50.400000,,,
Neil GOURLEY,2013,,,0 days 00:03:57.610000,,,
Neil GOURLEY,2014,,,0 days 00:03:48.620000,0 days 00:14:23.810000,,
Neil GOURLEY,2015,,,0 days 00:03:41.140000,0 days 00:14:36.010000,,
Neil GOURLEY,2016,,,0 days 00:03:39.920000,0 days 00:14:02.400000,,
Neil GOURLEY,2017,,,0 days 00:03:40.520000,0 days 00:14:13.040000,,
Neil GOURLEY,2018,,,0 days 00:03:35.980000,0 days 00:14:04.460000,,
Neil GOURLEY,2019,,,0 days 00:03:35.950000,,,
Neil GOURLEY,2020,,,0 days 00:03:38.300000,,,
Neil GOURLEY,2021,,,0 days 00:03:35.790000,0 days 00:13:34.350000,,
Neil GOURLEY,2022,,,0 days 00:03:32.930000,0 days 00:13:16.240000,,
Neil GOURLEY,2023,,,0 days 00:03:30.600000,0 days 00:13:11.440000,,
Neil JOHNSTON,2015,,,0 days 00:03:56,,,
Neil JOHNSTON,2016,,,0 days 00:03:49.940000,0 days 00:15:06.870000,,
Neil JOHNSTON,2017,,,0 days 00:03:50.440000,,,
Neil JOHNSTON,2018,,,0 days 00:03:48.830000,0 days 00:14:22.740000,,
Neil JOHNSTON,2019,,,0 days 00:03:51.770000,0 days 00:14:26.440000,,
Neil JOHNSTON,2020,0 days 00:30:45,,0 days 00:03:48.460000,0 days 00:14:29.770000,,
Neil JOHNSTON,2021,,,0 days 00:03:42.230000,0 days 00:13:56.530000,,
Neil JOHNSTON,2022,,,0 days 00:03:48.930000,0 days 00:14:25.460000,,
Neil JOHNSTON,2023,,,0 days 00:03:46.170000,0 days 00:13:53.530000,,
Neil JOHNSTON,2024,,,,0 days 00:14:12.080000,,
Nekagenet CRIPPA,2012,0 days 00:32:29,,0 days 00:04:06.100000,0 days 00:15:19.640000,,
Nekagenet CRIPPA,2013,0 days 00:31:08,,,0 days 00:14:57.420000,0 days 01:08:21,
Nekagenet CRIPPA,2014,,0 days 00:30:37.130000,0 days 00:04:00.070000,,0 days 01:05:31,
Nekagenet CRIPPA,2015,0 days 00:30:09,,,0 days 00:15:00.590000,,
Nekagenet CRIPPA,2016,0 days 00:30:45,0 days 00:29:56.230000,,,0 days 01:06:43,0 days 02:21:17
Nekagenet CRIPPA,2017,0 days 00:30:59,,,0 days 00:14:45.290000,0 days 01:09:13,
Nekagenet CRIPPA,2018,0 days 00:29:59,,0 days 00:04:03.790000,0 days 00:14:17.810000,,
Nekagenet CRIPPA,2019,0 days 00:29:39,0 days 00:29:24.470000,,0 days 00:14:00.870000,,
Nekagenet CRIPPA,2020,,,,,0 days 01:03:23,
Nekagenet CRIPPA,2021,0 days 00:29:15,0 days 00:27:51.930000,,,,
Nekagenet CRIPPA,2022,0 days 00:29:23,,,,0 days 01:02:01,
Nekagenet CRIPPA,2023,0 days 00:28:45,0 days 00:28:16.960000,,,0 days 01:02:38,0 days 02:07:35
Nekagenet CRIPPA,2024,,,,,,0 days 02:09:41
Nelson MANDELA,2021,,0 days 00:29:28.230000,,0 days 00:14:12.220000,,
Nelson MANDELA,2022,,0 days 00:27:29.920000,,0 days 00:13:29.590000,0 days 01:02:03,
Nelson MANDELA,2023,,0 days 00:28:01.880000,,0 days 00:13:33.750000,0 days 01:02:32,
Nelson MANDELA,2024,,0 days 00:28:05.370000,,,,
Neo NAMIKI,2020,0 days 00:30:24,0 days 00:29:24.930000,,0 days 00:14:31.740000,0 days 01:02:48,
Neo NAMIKI,2021,,0 days 00:28:20.490000,,,0 days 01:03:17,
Neo NAMIKI,2022,,0 days 00:28:16.300000,,0 days 00:14:12.730000,0 days 01:04:43,
Neo NAMIKI,2023,,0 days 00:28:29.630000,,,0 days 01:02:35,
Nganga Joseph WAWERU,2016,,,,0 days 00:13:39.690000,,
Nganga Joseph WAWERU,2017,,,,0 days 00:13:44.010000,,
Nganga Joseph WAWERU,2018,,,,0 days 00:14:14.550000,,
Nganga Joseph WAWERU,2019,,,,0 days 00:13:31.130000,,
Nganga Joseph WAWERU,2022,,0 days 00:27:48.930000,,0 days 00:13:26.120000,0 days 01:01:44,
Nganga Joseph WAWERU,2023,,0 days 00:27:55.260000,,0 days 00:13:28.550000,,
Nganga Joseph WAWERU,2024,,,,0 days 00:13:29.350000,0 days 01:01:30,
Nibret MELAK,2018,,,,0 days 00:13:07.270000,,
Nibret MELAK,2019,0 days 00:27:26,,,0 days 00:13:15.350000,,
Nibret MELAK,2021,,,,0 days 00:12:54.220000,,
Nibret MELAK,2022,0 days 00:28:03,,,0 days 00:13:12.880000,,
Nibret MELAK,2023,0 days 00:28:13,,,,0 days 00:59:06,
Nibret MELAK,2024,,0 days 00:29:45.370000,,0 days 00:13:20.110000,,
Nicholas BANNON,2018,,,0 days 00:03:56.790000,,,
Nicholas BANNON,2019,,,0 days 00:03:58.070000,0 days 00:14:54.250000,,
Nicholas BANNON,2020,,,0 days 00:04:02.720000,,,
Nicholas BANNON,2021,,,0 days 00:03:53.410000,0 days 00:14:20.850000,,
Nicholas BANNON,2022,,,0 days 00:03:49.700000,0 days 00:13:45.560000,,
Nicholas BANNON,2023,,,0 days 00:03:44.670000,0 days 00:13:52.150000,,
Nicholas BANNON,2024,,,0 days 00:03:48.740000,0 days 00:13:50.500000,,
Nicholas BENDTSEN,2022,,,0 days 00:03:54.350000,0 days 00:13:44.810000,,
Nicholas BENDTSEN,2023,,,,0 days 00:13:35.150000,,
Nicholas BENDTSEN,2024,,0 days 00:29:10.850000,0 days 00:03:42.260000,0 days 00:13:47.910000,,
Nicholas KIPCHIRCHIR,2023,,,,,0 days 01:01:05,
Nicholas KIPCHIRCHIR,2024,,,,,0 days 01:04:25,
Nicholas KIPKORIR,2015,,,,0 days 00:13:59.340000,,
Nicholas KIPKORIR,2016,,,,0 days 00:13:44.040000,,
Nicholas KIPKORIR,2017,,0 days 00:29:52.150000,,0 days 00:13:11.580000,,
Nicholas KIPKORIR,2018,,,,0 days 00:13:28.540000,,
Nicholas KIPKORIR,2019,0 days 00:28:32,,,0 days 00:12:57.900000,,
Nicholas KIPKORIR,2020,,0 days 00:26:58.970000,,0 days 00:12:51.780000,,
Nicholas KIPKORIR,2021,0 days 00:27:22,,,0 days 00:12:59.170000,,
Nicholas KIPKORIR,2022,0 days 00:26:51,,,0 days 00:12:46.330000,,
Nicholas KIPKORIR,2023,0 days 00:26:54,0 days 00:27:29.080000,,0 days 00:12:55.460000,0 days 00:59:06,
Nicholas KIPKORIR,2024,0 days 00:27:05,,,0 days 00:12:59.780000,,
Nicholas KIRWA,2017,,,,,,0 days 02:27:55
Nicholas KIRWA,2019,,,,,,0 days 02:10:24
Nicholas KIRWA,2021,,,,,,0 days 02:05:01
Nicholas KIRWA,2022,,,,,,0 days 02:11:20
Nicholas KIRWA,2023,,,,,,0 days 02:11:16
Nicholas KIRWA,2024,,,,,,0 days 02:06:57
Nicholas RUSSELL,2021,,,0 days 00:03:50.070000,0 days 00:14:30.610000,,
Nicholas RUSSELL,2022,,0 days 00:28:51.410000,0 days 00:03:50.060000,0 days 00:13:46.220000,,
Nicholas RUSSELL,2023,,0 days 00:28:48.740000,0 days 00:03:45.680000,0 days 00:13:43,,
Nicholas RUSSELL,2024,,0 days 00:28:42.970000,0 days 00:03:51.560000,0 days 00:13:56.790000,,
Nick DAHL,2016,,,,0 days 00:15:37.140000,,
Nick DAHL,2018,,,,0 days 00:14:49.340000,,
Nick DAHL,2019,0 days 00:30:00,,0 days 00:03:44.580000,,,
Nick DAHL,2021,,,0 days 00:03:38.600000,,,
Nick DAHL,2022,,,0 days 00:03:39.100000,,,
Nick DAHL,2023,,,0 days 00:03:39.310000,0 days 00:14:12.760000,,
Nick DAHL,2024,,,0 days 00:03:41.030000,,,
Nick FOSTER,2021,,,0 days 00:03:41.450000,,,
Nick FOSTER,2022,,,0 days 00:03:39.380000,,,
Nick FOSTER,2023,,,0 days 00:03:38.780000,,,
Nick FOSTER,2024,,,0 days 00:03:38.820000,,,
Nickson Lesiyia PARIKEN,2017,,,0 days 00:03:58.020000,,,
Nickson Lesiyia PARIKEN,2018,,,0 days 00:03:49.050000,,,
Nickson Lesiyia PARIKEN,2019,,,0 days 00:03:43.670000,,,
Nickson Lesiyia PARIKEN,2021,,,0 days 00:03:44,,,
Nickson Lesiyia PARIKEN,2022,,0 days 00:28:54.960000,0 days 00:03:41.870000,0 days 00:13:33.380000,,
Nickson Lesiyia PARIKEN,2023,,0 days 00:28:44.270000,,0 days 00:13:30.370000,,
Nickson Lesiyia PARIKEN,2024,,,,0 days 00:13:24.960000,,
Nico BOKETTA,2019,,,0 days 00:03:57.080000,,,
Nico BOKETTA,2020,,,0 days 00:03:52.430000,,,
Nico BOKETTA,2021,,,0 days 00:03:48.030000,,,
Nico BOKETTA,2022,,,0 days 00:03:40.840000,,,
Nico BOKETTA,2023,,,0 days 00:03:42.070000,,,
Nico BOKETTA,2024,,,0 days 00:03:42.500000,,,
Nico YOUNG,2019,,,0 days 00:03:48.740000,,,
Nico YOUNG,2020,,,,0 days 00:13:44.500000,,
Nico YOUNG,2021,,,0 days 00:03:44.470000,0 days 00:13:22.590000,,
Nico YOUNG,2022,,,0 days 00:03:37.750000,0 days 00:13:11.300000,,
Nico YOUNG,2023,,,0 days 00:03:39.660000,0 days 00:13:22.960000,,
Nico YOUNG,2024,,0 days 00:26:52.720000,0 days 00:03:34.560000,0 days 00:12:57.140000,,
Nicolae Marian COMAN,2014,,,0 days 00:03:57.950000,0 days 00:15:37.660000,,
Nicolae Marian COMAN,2016,,,0 days 00:04:00.060000,,,
Nicolae Marian COMAN,2017,,,0 days 00:03:47.310000,,,
Nicolae Marian COMAN,2018,,,0 days 00:03:44.320000,,,
Nicolae Marian COMAN,2019,,,0 days 00:03:47.330000,,,
Nicolae Marian COMAN,2020,,,0 days 00:03:47.160000,,,
Nicolae Marian COMAN,2021,0 days 00:31:18,,0 days 00:03:49.450000,,,
Nicolae Marian COMAN,2022,,,0 days 00:03:41.470000,,,
Nicolae Marian COMAN,2023,,,0 days 00:03:45.320000,,,
Nicolae Marian COMAN,2024,,,0 days 00:03:49.170000,,,
Nicolas NAVARRO,2013,,,,,0 days 01:11:38,0 days 02:28:42
Nicolas NAVARRO,2014,,,,,,0 days 02:32:58
Nicolas NAVARRO,2016,0 days 00:30:20,,,,,
Nicolas NAVARRO,2017,0 days 00:30:21,,,,,0 days 02:17:56
Nicolas NAVARRO,2018,0 days 00:29:24,,,,,0 days 02:12:39
Nicolas NAVARRO,2019,0 days 00:29:16,,,,,0 days 02:10:01
Nicolas NAVARRO,2020,,,,,0 days 01:02:29,0 days 02:09:17
Nicolas NAVARRO,2021,0 days 00:29:38,0 days 00:29:46.110000,,,0 days 01:04:30,0 days 02:12:50
Nicolas NAVARRO,2022,,,,,,0 days 02:07:01
Nicolas NAVARRO,2023,,,,,,0 days 02:05:53
Nicolas SCHYNS,2018,0 days 00:30:18,,,,,
Nicolas SCHYNS,2019,0 days 00:29:34,,,,,
Nicolas SCHYNS,2022,,0 days 00:30:20.400000,,0 days 00:14:46.310000,0 days 01:04:43,
Nicolas SCHYNS,2023,0 days 00:29:15,,0 days 00:03:51.150000,0 days 00:13:59.080000,0 days 01:03:54,
Nicolas SCHYNS,2024,0 days 00:29:10,,,,0 days 01:03:39,
Nicolás CUESTAS,2007,0 days 00:30:44,,,,,
Nicolás CUESTAS,2008,0 days 00:31:34,,,,,
Nicolás CUESTAS,2009,,,0 days 00:03:58.770000,0 days 00:14:53.450000,,
Nicolás CUESTAS,2010,,,0 days 00:04:00.520000,,,
Nicolás CUESTAS,2011,,,,,0 days 01:10:00,
Nicolás CUESTAS,2012,,,,0 days 00:15:07.030000,,
Nicolás CUESTAS,2013,0 days 00:30:40,,,0 days 00:14:55.640000,0 days 01:08:15,
Nicolás CUESTAS,2014,0 days 00:30:35,0 days 00:29:46.300000,,0 days 00:14:35.060000,0 days 01:04:02,
Nicolás CUESTAS,2015,0 days 00:29:54,0 days 00:30:36.920000,0 days 00:03:56.330000,0 days 00:14:45.110000,0 days 01:07:52,0 days 02:15:31
Nicolás CUESTAS,2016,0 days 00:30:24,0 days 00:29:18.850000,,0 days 00:13:58.600000,0 days 01:05:12,0 days 02:17:44
Nicolás CUESTAS,2017,0 days 00:29:48,0 days 00:29:40.020000,,0 days 00:14:52.850000,0 days 01:06:06,
Nicolás CUESTAS,2018,0 days 00:30:29,0 days 00:30:07.140000,,,,0 days 02:25:53
Nicolás CUESTAS,2019,0 days 00:29:19,0 days 00:29:41.710000,,0 days 00:14:18.670000,0 days 01:03:34,0 days 02:13:59
Nicolás CUESTAS,2020,0 days 00:30:01,,,0 days 00:14:51.340000,0 days 01:04:00,0 days 02:11:42
Nicolás CUESTAS,2021,0 days 00:29:45,0 days 00:28:56.350000,,0 days 00:14:34.090000,,
Nicolás CUESTAS,2022,,0 days 00:30:35.320000,,0 days 00:14:30.350000,0 days 01:04:23,0 days 02:11:03
Nicolás CUESTAS,2023,0 days 00:28:53,,,0 days 00:14:01.960000,,0 days 02:11:30
Nicolás CUESTAS,2024,0 days 00:28:44,,,,0 days 01:02:15,
Niel VAN DER MERWE,2021,,,0 days 00:04:01.360000,0 days 00:14:55.140000,,
Niel VAN DER MERWE,2022,0 days 00:30:17,,0 days 00:03:49.140000,0 days 00:14:09.110000,,
Niel VAN DER MERWE,2023,,,0 days 00:03:44.700000,0 days 00:13:53.320000,,
Niel VAN DER MERWE,2024,0 days 00:28:55,,0 days 00:03:39.780000,0 days 00:14:15.990000,,
Niels LAROS,2020,,,0 days 00:04:00.320000,,,
Niels LAROS,2021,,,0 days 00:03:44.870000,,,
Niels LAROS,2022,,,0 days 00:03:39.460000,0 days 00:13:57.780000,,
Niels LAROS,2023,,,0 days 00:03:31.250000,0 days 00:13:23.010000,,
Nils VOIGT,2014,,,0 days 00:03:59.670000,,,
Nils VOIGT,2015,,0 days 00:32:09.480000,0 days 00:03:57.500000,0 days 00:14:50.460000,,
Nils VOIGT,2016,0 days 00:30:35,,0 days 00:04:05.530000,0 days 00:14:50.730000,,
Nils VOIGT,2017,,,0 days 00:04:05.940000,0 days 00:14:48.850000,,
Nils VOIGT,2018,,,0 days 00:03:55.190000,0 days 00:14:43.800000,,
Nils VOIGT,2019,0 days 00:30:02,0 days 00:28:54.160000,,0 days 00:13:57.550000,,
Nils VOIGT,2020,0 days 00:29:24,,,0 days 00:14:10,,
Nils VOIGT,2021,0 days 00:28:23,0 days 00:27:49.040000,,0 days 00:13:31.680000,0 days 01:01:35,
Nils VOIGT,2022,0 days 00:28:03,0 days 00:27:52.570000,,0 days 00:13:31.200000,,
Nils VOIGT,2023,,0 days 00:27:30.010000,,0 days 00:14:01.730000,,
Nils VOIGT,2024,,0 days 00:28:00.560000,,0 days 00:13:35.610000,,
Noah BALTUS,2019,,,0 days 00:03:47.470000,0 days 00:15:01.390000,,
Noah BALTUS,2020,,,0 days 00:03:46.900000,,,
Noah BALTUS,2021,,,0 days 00:03:41.690000,,,
Noah BALTUS,2022,,,0 days 00:03:38.350000,,,
Noah BALTUS,2023,,,0 days 00:03:36.190000,,,
Noah BALTUS,2024,,,0 days 00:03:37.910000,,,
Noah CAREY,2019,,,0 days 00:03:52.050000,0 days 00:14:21.370000,,
Noah CAREY,2021,,,0 days 00:03:44.670000,0 days 00:13:58.600000,,
Noah CAREY,2022,,,0 days 00:03:52.090000,0 days 00:13:53.860000,,
Noah CAREY,2023,,,0 days 00:03:43.260000,0 days 00:13:38.190000,,
Noah CAREY,2024,,,0 days 00:03:47.390000,0 days 00:13:47.600000,,
Noah KIPKEMBOI,2017,,0 days 00:29:42,0 days 00:03:52.430000,0 days 00:13:44.910000,,
Noah KIPKEMBOI,2018,0 days 00:29:35,0 days 00:28:52.260000,,,0 days 01:00:52,
Noah KIPKEMBOI,2020,,,,,0 days 01:01:52,0 days 02:11:09
Noah KIPKEMBOI,2022,,,,,,0 days 02:07:35
Noah KIPKEMBOI,2023,,,,,,0 days 02:12:41
Noah KIPKEMBOI,2024,,,,,,0 days 02:09:06
Noah KIPLIMO,2019,,0 days 00:28:24.120000,,0 days 00:13:44.710000,,
Noah KIPLIMO,2020,,0 days 00:28:13.010000,,,0 days 01:00:23,
Noah KIPLIMO,2021,,0 days 00:27:58.880000,,0 days 00:13:50.420000,0 days 01:01:47,
Noah KIPLIMO,2022,,0 days 00:27:50.390000,,0 days 00:13:37.570000,0 days 01:02:29,
Noah KIPLIMO,2023,,0 days 00:28:23.890000,,0 days 00:13:38.610000,,
Noah KIPLIMO,2024,,0 days 00:28:05.030000,,0 days 00:13:36.120000,,
Noah Kiprotich KIGEN,2016,,,,,0 days 01:04:32,
Noah Kiprotich KIGEN,2017,0 days 00:28:19,,,0 days 00:14:15.020000,0 days 01:00:25,
Noah Kiprotich KIGEN,2018,,,,,0 days 01:01:02,0 days 02:12:03
Noah Kiprotich KIGEN,2019,,0 days 00:29:27.360000,,,0 days 01:01:27,0 days 02:10:29
Noah Kiprotich KIGEN,2022,,,,,0 days 01:02:18,0 days 02:10:22
Noah Kiprotich KIGEN,2023,,0 days 00:29:19.400000,,,,0 days 02:08:18
Noah Kiprotich KIGEN,2024,,,,,,0 days 02:11:56
Noah SCHUTTE,2013,,0 days 00:32:19.360000,,0 days 00:15:11.560000,,
Noah SCHUTTE,2014,,0 days 00:30:25.370000,,0 days 00:14:49.180000,,
Noah SCHUTTE,2015,,,0 days 00:03:59.920000,0 days 00:14:40.760000,,
Noah SCHUTTE,2016,,0 days 00:29:43.670000,0 days 00:03:58.770000,0 days 00:14:05.390000,,
Noah SCHUTTE,2017,,0 days 00:29:05.170000,0 days 00:03:48.590000,,,
Noah SCHUTTE,2018,,0 days 00:28:34.510000,0 days 00:03:48.130000,0 days 00:14:32.780000,,
Noah SCHUTTE,2019,0 days 00:29:37,,0 days 00:03:53.990000,0 days 00:14:16.220000,,
Noah SCHUTTE,2022,0 days 00:29:34,,,,,
Noah SCHUTTE,2023,0 days 00:28:33,0 days 00:28:25.230000,0 days 00:03:55.590000,0 days 00:13:39.680000,0 days 01:03:18,
Noah SCHUTTE,2024,0 days 00:28:49,0 days 00:27:58.800000,,,,
Nuno PEREIRA,2017,,,0 days 00:03:55.830000,,,
Nuno PEREIRA,2018,,,0 days 00:03:47.280000,,,
Nuno PEREIRA,2019,,,0 days 00:03:43.530000,,,
Nuno PEREIRA,2021,,,0 days 00:03:40.350000,,,
Nuno PEREIRA,2022,,,0 days 00:03:37.340000,,,
Nuno PEREIRA,2023,,,0 days 00:03:36.230000,,,
Nuno PEREIRA,2024,0 days 00:31:11,,,,,
Nursultan KENESHBEKOV,2018,,,0 days 00:03:55.340000,0 days 00:14:40.280000,,
Nursultan KENESHBEKOV,2019,,,0 days 00:03:49.940000,0 days 00:14:20.480000,,
Nursultan KENESHBEKOV,2021,,,0 days 00:03:43.760000,0 days 00:13:52.680000,,
Nursultan KENESHBEKOV,2022,,,0 days 00:03:41.120000,0 days 00:14:05.760000,0 days 01:07:28,
Nursultan KENESHBEKOV,2023,,,0 days 00:03:43.250000,0 days 00:14:15.330000,,
Nursultan KENESHBEKOV,2024,,,0 days 00:03:45.820000,,,
